id,model_id,city,province,region,sales_volume,year,month,created_at
399,31,南京,江苏,华东,2242,2026,7,2026-08-30 16:19:31
400,31,沈阳,辽宁,东北,808,2026,7,2026-08-30 16:19:31
401,32,北京,北京,华北,2596,2026,7,2026-08-30 16:19:31
402,32,重庆,重庆,西南,462,2026,7,2026-08-30 16:19:31
403,32,大连,辽宁,东北,2517,2026,7,2026-08-30 16:19:31
404,32,西安,陕西,西北,1553,2026,7,2026-08-30 16:19:31
405,32,东莞,广东,华南,2129,2026,7,2026-08-30 16:19:31
406,32,武汉,湖北,华中,1595,2026,7,2026-08-30 16:19:31
407,32,广州,广东,华南,837,2026,7,2026-08-30 16:19:31
408,32,昆明,云南,西南,2733,2026,7,2026-08-30 16:19:31
409,32,成都,四川,西南,2898,2026,7,2026-08-30 16:19:31
410,32,深圳,广东,华南,1556,2026,7,2026-08-30 16:19:31
411,32,苏州,江苏,华东,2760,2026,7,2026-08-30 16:19:31
412,32,南京,江苏,华东,278,2026,7,2026-08-30 16:19:31
413,33,昆明,云南,西南,2559,2026,7,2026-08-30 16:19:31
414,33,大连,辽宁,东北,1524,2026,7,2026-08-30 16:19:31
415,33,天津,天津,华北,753,2026,7,2026-08-30 16:19:31
416,33,沈阳,辽宁,东北,696,2026,7,2026-08-30 16:19:31
417,33,青岛,山东,华东,761,2026,7,2026-08-30 16:19:31
418,33,武汉,湖北,华中,1381,2026,7,2026-08-30 16:19:31
419,33,上海,上海,华东,1150,2026,7,2026-08-30 16:19:31
420,33,东莞,广东,华南,589,2026,7,2026-08-30 16:19:31
421,33,成都,四川,西南,1759,2026,7,2026-08-30 16:19:31
422,33,长沙,湖南,华中,1153,2026,7,2026-08-30 16:19:31
423,33,深圳,广东,华南,2619,2026,7,2026-08-30 16:19:31
424,33,杭州,浙江,华东,946,2026,7,2026-08-30 16:19:31
425,33,重庆,重庆,西南,1771,2026,7,2026-08-30 16:19:31
426,34,大连,辽宁,东北,330,2026,7,2026-08-30 16:19:31
427,34,上海,上海,华东,2816,2026,7,2026-08-30 16:19:31
428,34,长沙,湖南,华中,2042,2026,7,2026-08-30 16:19:31
429,34,南京,江苏,华东,2251,2026,7,2026-08-30 16:19:31
430,34,重庆,重庆,西南,1964,2026,7,2026-08-30 16:19:31
431,34,成都,四川,西南,1755,2026,7,2026-08-30 16:19:31
432,34,沈阳,辽宁,东北,1379,2026,7,2026-08-30 16:19:31
433,34,青岛,山东,华东,2576,2026,7,2026-08-30 16:19:31
434,34,深圳,广东,华南,796,2026,7,2026-08-30 16:19:31
435,34,杭州,浙江,华东,868,2026,7,2026-08-30 16:19:31
436,34,西安,陕西,西北,1471,2026,7,2026-08-30 16:19:31
437,34,昆明,云南,西南,2868,2026,7,2026-08-30 16:19:31
438,34,郑州,河南,华中,2614,2026,7,2026-08-30 16:19:31
439,34,宁波,浙江,华东,1079,2026,7,2026-08-30 16:19:31
440,35,昆明,云南,西南,2301,2026,7,2026-08-30 16:19:31
441,35,武汉,湖北,华中,1620,2026,7,2026-08-30 16:19:31
442,35,大连,辽宁,东北,1825,2026,7,2026-08-30 16:19:31
443,35,苏州,江苏,华东,2877,2026,7,2026-08-30 16:19:31
444,35,上海,上海,华东,333,2026,7,2026-08-30 16:19:31
445,35,南京,江苏,华东,2793,2026,7,2026-08-30 16:19:31
446,35,郑州,河南,华中,1589,2026,7,2026-08-30 16:19:31
447,35,杭州,浙江,华东,2695,2026,7,2026-08-30 16:19:31
448,35,青岛,山东,华东,970,2026,7,2026-08-30 16:19:31
449,35,东莞,广东,华南,167,2026,7,2026-08-30 16:19:31
450,35,北京,北京,华北,2198,2026,7,2026-08-30 16:19:31
451,35,西安,陕西,西北,2997,2026,7,2026-08-30 16:19:31
452,35,深圳,广东,华南,636,2026,7,2026-08-30 16:19:31
453,35,长沙,湖南,华中,900,2026,7,2026-08-30 16:19:31
454,36,昆明,云南,西南,202,2026,7,2026-08-30 16:19:31
455,36,重庆,重庆,西南,497,2026,7,2026-08-30 16:19:31
456,36,天津,天津,华北,2735,2026,7,2026-08-30 16:19:31
457,36,西安,陕西,西北,2794,2026,7,2026-08-30 16:19:31
458,36,广州,广东,华南,2386,2026,7,2026-08-30 16:19:31
459,36,苏州,江苏,华东,2945,2026,7,2026-08-30 16:19:31
460,36,上海,上海,华东,597,2026,7,2026-08-30 16:19:31
461,36,北京,北京,华北,102,2026,7,2026-08-30 16:19:31
462,36,成都,四川,西南,1283,2026,7,2026-08-30 16:19:31
463,36,东莞,广东,华南,823,2026,7,2026-08-30 16:19:31
464,37,广州,广东,华南,1521,2026,7,2026-08-30 16:19:31
465,37,沈阳,辽宁,东北,2955,2026,7,2026-08-30 16:19:31
466,37,天津,天津,华北,2929,2026,7,2026-08-30 16:19:31
467,37,武汉,湖北,华中,2554,2026,7,2026-08-30 16:19:31
468,37,重庆,重庆,西南,1751,2026,7,2026-08-30 16:19:31
469,37,南京,江苏,华东,2776,2026,7,2026-08-30 16:19:31
470,37,深圳,广东,华南,2636,2026,7,2026-08-30 16:19:31
471,37,北京,北京,华北,2129,2026,7,2026-08-30 16:19:31
472,37,宁波,浙江,华东,1953,2026,7,2026-08-30 16:19:31
473,37,上海,上海,华东,565,2026,7,2026-08-30 16:19:31
474,37,杭州,浙江,华东,2475,2026,7,2026-08-30 16:19:31
475,37,西安,陕西,西北,1336,2026,7,2026-08-30 16:19:31
476,37,昆明,云南,西南,287,2026,7,2026-08-30 16:19:31
477,37,青岛,山东,华东,2675,2026,7,2026-08-30 16:19:31
478,37,郑州,河南,华中,2889,2026,7,2026-08-30 16:19:31
479,38,南京,江苏,华东,1378,2026,7,2026-08-30 16:19:31
480,38,郑州,河南,华中,422,2026,7,2026-08-30 16:19:31
481,38,北京,北京,华北,2754,2026,7,2026-08-30 16:19:31
482,38,苏州,江苏,华东,1601,2026,7,2026-08-30 16:19:31
483,38,上海,上海,华东,2552,2026,7,2026-08-30 16:19:31
484,38,天津,天津,华北,2030,2026,7,2026-08-30 16:19:31
485,38,广州,广东,华南,2046,2026,7,2026-08-30 16:19:31
486,38,青岛,山东,华东,309,2026,7,2026-08-30 16:19:31
487,38,成都,四川,西南,2954,2026,7,2026-08-30 16:19:31
488,38,东莞,广东,华南,422,2026,7,2026-08-30 16:19:31
489,38,昆明,云南,西南,1665,2026,7,2026-08-30 16:19:31
490,38,宁波,浙江,华东,1132,2026,7,2026-08-30 16:19:31
491,38,西安,陕西,西北,2189,2026,7,2026-08-30 16:19:31
492,39,苏州,江苏,华东,903,2026,7,2026-08-30 16:19:31
493,39,上海,上海,华东,139,2026,7,2026-08-30 16:19:31
494,39,南京,江苏,华东,189,2026,7,2026-08-30 16:19:31
495,39,成都,四川,西南,2876,2026,7,2026-08-30 16:19:31
496,39,沈阳,辽宁,东北,1608,2026,7,2026-08-30 16:19:31
497,39,昆明,云南,西南,2413,2026,7,2026-08-30 16:19:31
498,39,西安,陕西,西北,1486,2026,7,2026-08-30 16:19:31
499,39,东莞,广东,华南,2753,2026,7,2026-08-30 16:19:31
500,39,长沙,湖南,华中,731,2026,7,2026-08-30 16:19:31
501,39,天津,天津,华北,1443,2026,7,2026-08-30 16:19:31
502,39,杭州,浙江,华东,341,2026,7,2026-08-30 16:19:31
503,39,深圳,广东,华南,2498,2026,7,2026-08-30 16:19:31
504,39,大连,辽宁,东北,213,2026,7,2026-08-30 16:19:31
505,40,广州,广东,华南,934,2026,7,2026-08-30 16:19:31
506,40,重庆,重庆,西南,2103,2026,7,2026-08-30 16:19:31
507,40,长沙,湖南,华中,2922,2026,7,2026-08-30 16:19:31
508,40,青岛,山东,华东,2201,2026,7,2026-08-30 16:19:31
509,40,宁波,浙江,华东,1350,2026,7,2026-08-30 16:19:31
510,40,深圳,广东,华南,1188,2026,7,2026-08-30 16:19:31
511,40,成都,四川,西南,1799,2026,7,2026-08-30 16:19:31
512,40,南京,江苏,华东,1011,2026,7,2026-08-30 16:19:31
513,40,昆明,云南,西南,2260,2026,7,2026-08-30 16:19:31
514,40,武汉,湖北,华中,1368,2026,7,2026-08-30 16:19:31
515,40,大连,辽宁,东北,2536,2026,7,2026-08-30 16:19:31
516,40,西安,陕西,西北,2374,2026,7,2026-08-30 16:19:31
517,40,苏州,江苏,华东,498,2026,7,2026-08-30 16:19:31
518,40,天津,天津,华北,223,2026,7,2026-08-30 16:19:31
519,40,东莞,广东,华南,2207,2026,7,2026-08-30 16:19:31
520,41,宁波,浙江,华东,2030,2026,7,2026-08-30 16:19:31
521,41,重庆,重庆,西南,1458,2026,7,2026-08-30 16:19:31
522,41,广州,广东,华南,2782,2026,7,2026-08-30 16:19:31
523,41,西安,陕西,西北,1552,2026,7,2026-08-30 16:19:31
524,41,沈阳,辽宁,东北,118,2026,7,2026-08-30 16:19:31
525,41,苏州,江苏,华东,1167,2026,7,2026-08-30 16:19:31
526,41,南京,江苏,华东,138,2026,7,2026-08-30 16:19:31
527,41,武汉,湖北,华中,2964,2026,7,2026-08-30 16:19:31
528,41,东莞,广东,华南,654,2026,7,2026-08-30 16:19:31
529,41,天津,天津,华北,2538,2026,7,2026-08-30 16:19:31
530,42,苏州,江苏,华东,2013,2026,7,2026-08-30 16:19:31
531,42,广州,广东,华南,2905,2026,7,2026-08-30 16:19:31
532,42,成都,四川,西南,2497,2026,7,2026-08-30 16:19:31
533,42,深圳,广东,华南,338,2026,7,2026-08-30 16:19:31
534,42,上海,上海,华东,1748,2026,7,2026-08-30 16:19:31
535,42,大连,辽宁,东北,2743,2026,7,2026-08-30 16:19:31
536,42,重庆,重庆,西南,1166,2026,7,2026-08-30 16:19:31
537,42,宁波,浙江,华东,1176,2026,7,2026-08-30 16:19:31
538,42,沈阳,辽宁,东北,314,2026,7,2026-08-30 16:19:31
539,42,武汉,湖北,华中,1358,2026,7,2026-08-30 16:19:31
540,42,东莞,广东,华南,211,2026,7,2026-08-30 16:19:31
541,43,郑州,河南,华中,1512,2026,7,2026-08-30 16:19:31
542,43,沈阳,辽宁,东北,891,2026,7,2026-08-30 16:19:31
543,43,深圳,广东,华南,2741,2026,7,2026-08-30 16:19:31
544,43,北京,北京,华北,274,2026,7,2026-08-30 16:19:31
545,43,杭州,浙江,华东,1988,2026,7,2026-08-30 16:19:31
546,43,成都,四川,西南,1558,2026,7,2026-08-30 16:19:31
547,43,天津,天津,华北,2837,2026,7,2026-08-30 16:19:31
548,43,武汉,湖北,华中,2776,2026,7,2026-08-30 16:19:31
549,43,上海,上海,华东,2076,2026,7,2026-08-30 16:19:31
550,43,东莞,广东,华南,658,2026,7,2026-08-30 16:19:31
551,43,西安,陕西,西北,1098,2026,7,2026-08-30 16:19:31
552,43,宁波,浙江,华东,782,2026,7,2026-08-30 16:19:31
553,43,南京,江苏,华东,728,2026,7,2026-08-30 16:19:31
554,43,青岛,山东,华东,1930,2026,7,2026-08-30 16:19:31
555,44,武汉,湖北,华中,2536,2026,7,2026-08-30 16:19:31
556,44,苏州,江苏,华东,2741,2026,7,2026-08-30 16:19:31
557,44,北京,北京,华北,343,2026,7,2026-08-30 16:19:31
558,44,昆明,云南,西南,501,2026,7,2026-08-30 16:19:31
559,44,郑州,河南,华中,1443,2026,7,2026-08-30 16:19:31
560,44,杭州,浙江,华东,346,2026,7,2026-08-30 16:19:31
561,44,天津,天津,华北,681,2026,7,2026-08-30 16:19:31
562,44,深圳,广东,华南,1513,2026,7,2026-08-30 16:19:31
563,44,大连,辽宁,东北,2177,2026,7,2026-08-30 16:19:31
564,44,成都,四川,西南,1398,2026,7,2026-08-30 16:19:31
565,44,广州,广东,华南,832,2026,7,2026-08-30 16:19:31
566,44,长沙,湖南,华中,1356,2026,7,2026-08-30 16:19:31
567,44,上海,上海,华东,1944,2026,7,2026-08-30 16:19:31
568,44,重庆,重庆,西南,2792,2026,7,2026-08-30 16:19:31
569,45,苏州,江苏,华东,1307,2026,7,2026-08-30 16:19:31
570,45,成都,四川,西南,2647,2026,7,2026-08-30 16:19:31
571,45,天津,天津,华北,310,2026,7,2026-08-30 16:19:31
572,45,重庆,重庆,西南,959,2026,7,2026-08-30 16:19:31
573,45,南京,江苏,华东,2785,2026,7,2026-08-30 16:19:31
574,45,杭州,浙江,华东,1070,2026,7,2026-08-30 16:19:31
575,45,青岛,山东,华东,472,2026,7,2026-08-30 16:19:31
576,45,长沙,湖南,华中,2955,2026,7,2026-08-30 16:19:31
577,45,东莞,广东,华南,2093,2026,7,2026-08-30 16:19:31
578,45,宁波,浙江,华东,2697,2026,7,2026-08-30 16:19:31
579,46,东莞,广东,华南,456,2026,7,2026-08-30 16:19:31
580,46,成都,四川,西南,1122,2026,7,2026-08-30 16:19:31
581,46,深圳,广东,华南,2406,2026,7,2026-08-30 16:19:31
582,46,上海,上海,华东,1586,2026,7,2026-08-30 16:19:31
583,46,郑州,河南,华中,131,2026,7,2026-08-30 16:19:31
584,46,天津,天津,华北,1048,2026,7,2026-08-30 16:19:31
585,46,青岛,山东,华东,1834,2026,7,2026-08-30 16:19:31
586,46,昆明,云南,西南,2698,2026,7,2026-08-30 16:19:31
587,46,广州,广东,华南,2811,2026,7,2026-08-30 16:19:31
588,46,南京,江苏,华东,844,2026,7,2026-08-30 16:19:31
589,46,武汉,湖北,华中,271,2026,7,2026-08-30 16:19:31
590,46,西安,陕西,西北,1905,2026,7,2026-08-30 16:19:31
591,46,苏州,江苏,华东,2486,2026,7,2026-08-30 16:19:31
592,46,沈阳,辽宁,东北,2127,2026,7,2026-08-30 16:19:31
593,47,西安,陕西,西北,2985,2026,7,2026-08-30 16:19:31
594,47,昆明,云南,西南,644,2026,7,2026-08-30 16:19:31
595,47,北京,北京,华北,1650,2026,7,2026-08-30 16:19:31
596,47,上海,上海,华东,1498,2026,7,2026-08-30 16:19:31
597,47,广州,广东,华南,2103,2026,7,2026-08-30 16:19:31
598,47,深圳,广东,华南,264,2026,7,2026-08-30 16:19:31
599,47,武汉,湖北,华中,2800,2026,7,2026-08-30 16:19:31
600,47,天津,天津,华北,2834,2026,7,2026-08-30 16:19:31
601,47,苏州,江苏,华东,1570,2026,7,2026-08-30 16:19:31
602,47,成都,四川,西南,1709,2026,7,2026-08-30 16:19:31
603,48,上海,上海,华东,1563,2026,7,2026-08-30 16:19:31
604,48,沈阳,辽宁,东北,1534,2026,7,2026-08-30 16:19:31
605,48,长沙,湖南,华中,136,2026,7,2026-08-30 16:19:31
606,48,深圳,广东,华南,748,2026,7,2026-08-30 16:19:31
607,48,杭州,浙江,华东,132,2026,7,2026-08-30 16:19:31
608,48,天津,天津,华北,2344,2026,7,2026-08-30 16:19:31
609,48,广州,广东,华南,2923,2026,7,2026-08-30 16:19:31
610,48,宁波,浙江,华东,1541,2026,7,2026-08-30 16:19:31
611,48,大连,辽宁,东北,2666,2026,7,2026-08-30 16:19:31
612,48,西安,陕西,西北,1430,2026,7,2026-08-30 16:19:31
613,48,苏州,江苏,华东,449,2026,7,2026-08-30 16:19:31
614,48,南京,江苏,华东,209,2026,7,2026-08-30 16:19:31
615,48,昆明,云南,西南,1923,2026,7,2026-08-30 16:19:31
616,48,成都,四川,西南,1599,2026,7,2026-08-30 16:19:31
617,48,郑州,河南,华中,1561,2026,7,2026-08-30 16:19:31
618,49,沈阳,辽宁,东北,1183,2026,7,2026-08-30 16:19:31
619,49,成都,四川,西南,1834,2026,7,2026-08-30 16:19:31
620,49,东莞,广东,华南,2106,2026,7,2026-08-30 16:19:31
621,49,天津,天津,华北,993,2026,7,2026-08-30 16:19:31
622,49,苏州,江苏,华东,884,2026,7,2026-08-30 16:19:31
623,49,郑州,河南,华中,801,2026,7,2026-08-30 16:19:31
624,49,昆明,云南,西南,344,2026,7,2026-08-30 16:19:31
625,49,大连,辽宁,东北,2152,2026,7,2026-08-30 16:19:31
626,49,西安,陕西,西北,1982,2026,7,2026-08-30 16:19:31
627,49,杭州,浙江,华东,1503,2026,7,2026-08-30 16:19:31
628,50,青岛,山东,华东,2806,2026,7,2026-08-30 16:19:31
629,50,郑州,河南,华中,2385,2026,7,2026-08-30 16:19:31
630,50,武汉,湖北,华中,975,2026,7,2026-08-30 16:19:31
631,50,成都,四川,西南,429,2026,7,2026-08-30 16:19:31
632,50,长沙,湖南,华中,464,2026,7,2026-08-30 16:19:31
633,50,上海,上海,华东,1986,2026,7,2026-08-30 16:19:31
634,50,苏州,江苏,华东,2350,2026,7,2026-08-30 16:19:31
635,50,广州,广东,华南,2139,2026,7,2026-08-30 16:19:31
636,50,宁波,浙江,华东,2046,2026,7,2026-08-30 16:19:31
637,50,昆明,云南,西南,1436,2026,7,2026-08-30 16:19:31
638,50,杭州,浙江,华东,2709,2026,7,2026-08-30 16:19:31
639,50,深圳,广东,华南,1176,2026,7,2026-08-30 16:19:31
640,50,东莞,广东,华南,2396,2026,7,2026-08-30 16:19:31
641,50,南京,江苏,华东,2017,2026,7,2026-08-30 16:19:31
642,50,西安,陕西,西北,2838,2026,7,2026-08-30 16:19:31
